dm_time,send_date,send_month,send_time,text,user_id
0 days 00:09:57.583000000,2021-01-11,2021-01,2021-01-11 00:38:45,脉脉还是少用用,37f16784
0 days 00:09:31.619000000,2021-01-11,2021-01,2021-01-11 00:38:18,拼多多真牛壁啊,efeea31
0 days 00:04:28.462000000,2021-01-11,2021-01,2021-01-11 00:38:16,从来不用拼多多,f4f3febc
0 days 00:09:04.431000000,2021-01-11,2021-01,2021-01-11 00:37:56,无耻！,224f8cf5
0 days 00:00:00.000000000,2021-01-11,2021-01,2021-01-11 00:37:44,支持,cc5664b6
0 days 00:15:14.340000000,2021-01-11,2021-01,2021-01-11 00:37:40,加油！,51487d44
0 days 00:05:07.975000000,2021-01-11,2021-01,2021-01-11 00:37:09,为了钱，哎,48140eaa
0 days 00:00:14.423000000,2021-01-11,2021-01,2021-01-11 00:37:05,加油加油，顶上去,9d5ca2c2
0 days 00:01:04.583000000,2021-01-11,2021-01,2021-01-11 00:37:04,三连～～1,1e4658f7
0 days 00:08:53.776000000,2021-01-11,2021-01,2021-01-11 00:36:46,硬气！,dc72fa06
0 days 00:02:24.059000000,2021-01-11,2021-01,2021-01-11 00:36:43,高三表示只有半天,5e20839c
0 days 00:00:39.685000000,2021-01-11,2021-01,2021-01-11 00:36:40,哈哈本行,1e4658f7
0 days 00:10:22.431000000,2021-01-11,2021-01,2021-01-11 00:36:39,做得好,44338f33
0 days 00:09:18.335000000,2021-01-11,2021-01,2021-01-11 00:36:19,加油,2b05e33f
0 days 00:05:19.299000000,2021-01-11,2021-01,2021-01-11 00:36:14,拿同样差不多的钱，外企朝九晚五不要太人性化,680f7bd7
0 days 00:02:23.396000000,2021-01-11,2021-01,2021-01-11 00:36:11,垃圾企业,f4f3febc
0 days 00:01:35.968000000,2021-01-11,2021-01,2021-01-11 00:36:08,支持,dec355d7
0 days 00:06:17.374000000,2021-01-11,2021-01,2021-01-11 00:35:54,唉,cd99bb86
0 days 00:04:15.910000000,2021-01-11,2021-01,2021-01-11 00:35:45,拼多多工资高,45eba9
0 days 00:00:33.382000000,2021-01-11,2021-01,2021-01-11 00:34:59,保护,dec355d7
0 days 00:00:31.910000000,2021-01-11,2021-01,2021-01-11 00:34:51,优秀的年轻人,f8db2989
0 days 00:00:34.761000000,2021-01-11,2021-01,2021-01-11 00:34:51,保护,75e15c6f
0 days 00:00:17.475000000,2021-01-11,2021-01,2021-01-11 00:34:33,保护,4be6f5f1
0 days 00:01:07.239000000,2021-01-11,2021-01,2021-01-11 00:34:17,加油加油,e90444a9
0 days 00:13:39.195000000,2021-01-11,2021-01,2021-01-11 00:33:34,投简历前谁不知道 10 10 7 哈哈哈哈,3b83e6fa
0 days 00:15:18.433000000,2021-01-11,2021-01,2021-01-11 00:33:31,拼xixi,173ecff3
0 days 00:00:32.830000000,2021-01-11,2021-01,2021-01-11 00:33:09,公司太赤裸裸了,224f8cf5
0 days 00:03:26.499000000,2021-01-11,2021-01,2021-01-11 00:32:30,天哪,cd99bb86
0 days 00:00:14.942000000,2021-01-11,2021-01,2021-01-11 00:31:44,三连,174f49d9
0 days 00:03:25.147000000,2021-01-11,2021-01,2021-01-11 00:31:29,卸载拼多多,84708883
0 days 00:09:41.955000000,2021-01-11,2021-01,2021-01-11 00:31:11,Salute ,1a85e53
0 days 00:02:26.819000000,2021-01-11,2021-01,2021-01-11 00:31:09,思考乐只有4天,5866305f
0 days 00:00:15.283000000,2021-01-11,2021-01,2021-01-11 00:31:06,保护,6315f27b
0 days 00:11:08.493000000,2021-01-11,2021-01,2021-01-11 00:30:51,三连支持了 加油hxd,94ca85e6
0 days 00:00:22.955000000,2021-01-11,2021-01,2021-01-11 00:30:22,顶,7fdab1e
0 days 00:03:53.391000000,2021-01-11,2021-01,2021-01-11 00:30:11,支持,44338f33
0 days 00:02:07.380000000,2021-01-11,2021-01,2021-01-11 00:29:59,可怕可怕！,dc72fa06
0 days 00:09:58.313000000,2021-01-11,2021-01,2021-01-11 00:29:34,举证责任在公司，公司必须证明是合理解雇,42bcd206
0 days 00:00:07.358000000,2021-01-11,2021-01,2021-01-11 00:29:11,保护,c5c49b81
0 days 00:04:50.025000000,2021-01-11,2021-01,2021-01-11 00:28:33,越聪明的人压榨起来越赚钱，是这意思,8aca15d5
0 days 00:03:05.338000000,2021-01-11,2021-01,2021-01-11 00:28:24,这算什么，我们单位 刚装修完，桌椅还没装好，就让我们搬进去了,5b88444
0 days 00:14:54.732000000,2021-01-11,2021-01,2021-01-11 00:27:47,垃圾公司,df452545
0 days 00:15:14.791000000,2021-01-11,2021-01,2021-01-11 00:27:16,已经三连,a2d9a38
0 days 00:08:18.339000000,2021-01-11,2021-01,2021-01-11 00:26:55,这段话好熟悉吖。之前好像在哪听过。这Hr是不是在别的地方兼职,dd287718
0 days 00:02:39.206000000,2021-01-11,2021-01,2021-01-11 00:26:50,2020年十一拼多多歇了5天算什么，我一个事业单位苦逼，十一也就歇了6天 。,5b88444
0 days 00:09:23.335000000,2021-01-11,2021-01,2021-01-11 00:26:16,解脱了,138df6e8
0 days 00:08:46.627000000,2021-01-11,2021-01,2021-01-11 00:26:07,这种企业也能接触到个人档案？,c01450d1
0 days 00:13:09.657000000,2021-01-11,2021-01,2021-01-11 00:26:02,垃圾公司，卸载了,df452545
0 days 00:00:11.183000000,2021-01-11,2021-01,2021-01-11 00:25:59,好样的,44338f33
0 days 00:05:57.499000000,2021-01-11,2021-01,2021-01-11 00:25:10,原来是你发的啊,f8256efd
0 days 00:01:17.955000000,2021-01-11,2021-01,2021-01-11 00:24:39,保护！！！,a5951602
0 days 00:01:27.080000000,2021-01-11,2021-01,2021-01-11 00:23:40,太虚你是我见过最不虚的男人！,91a611ea
0 days 00:00:29.024000000,2021-01-11,2021-01,2021-01-11 00:23:32,先三连了,f92502f9
0 days 00:00:30.509000000,2021-01-11,2021-01,2021-01-11 00:23:31,保护！,53f16637
0 days 00:00:09.334000000,2021-01-11,2021-01,2021-01-11 00:23:26,保护,17924b6
0 days 00:01:17.291000000,2021-01-11,2021-01,2021-01-11 00:23:14,我们以前都是老实巴交，现在年轻人更懂法了,ff819703
0 days 00:01:11.299000000,2021-01-11,2021-01,2021-01-11 00:23:05,保护,b57a8b63
0 days 00:10:08.606000000,2021-01-11,2021-01,2021-01-11 00:23:01,所以还是自己选择的道路,df452545
0 days 00:00:47.771000000,2021-01-11,2021-01,2021-01-11 00:22:46,先三连再看,91a611ea
0 days 00:00:34.021000000,2021-01-11,2021-01,2021-01-11 00:22:01,朋友圈看了，特地来b站三连一波,f554a838
0 days 00:00:34.684000000,2021-01-11,2021-01,2021-01-11 00:21:45,火钳刘明,15ec3f4d
0 days 00:00:24.894000000,2021-01-11,2021-01,2021-01-11 00:21:29,加油,2e8b9583
0 days 00:00:15.507000000,2021-01-11,2021-01,2021-01-11 00:21:26,我是来B站加油的,15ec3f4d
0 days 00:10:27.665000000,2021-01-11,2021-01,2021-01-11 00:21:02,支持,ea958078
0 days 00:00:09.650000000,2021-01-11,2021-01,2021-01-11 00:20:50,转发,ad271cee
0 days 00:00:48.284000000,2021-01-11,2021-01,2021-01-11 00:20:17,加油加油！,ee557ef8
0 days 00:00:37.831000000,2021-01-11,2021-01,2021-01-11 00:20:06,顶一波,ee557ef8
0 days 00:15:07.915000000,2021-01-11,2021-01,2021-01-11 00:19:41,这次一定,9e4dc7cf
0 days 00:08:50.021000000,2021-01-11,2021-01,2021-01-11 00:19:22,HR就是狗,ea958078
0 days 00:01:11.022000000,2021-01-11,2021-01,2021-01-11 00:19:19,卸载了，最烦弹出广告,62e000d7
0 days 00:06:25.568000000,2021-01-11,2021-01,2021-01-11 00:18:43,pdd真的没人性,77ae478b
0 days 00:05:43.567000000,2021-01-11,2021-01,2021-01-11 00:18:36,实体产业用工荒，还都往互联网企业挤，毕竟给的多,df452545
0 days 00:02:22.228000000,2021-01-11,2021-01,2021-01-11 00:18:29,五天很幸福了……,7b60ef16
0 days 00:12:13.070000000,2021-01-11,2021-01,2021-01-11 00:18:29,？？？,8f53b6b1
0 days 00:13:42.335000000,2021-01-11,2021-01,2021-01-11 00:18:17,加油,15696d25
0 days 00:02:10.008000000,2021-01-11,2021-01,2021-01-11 00:17:30,我去…这也太…,e1cfc0cf
0 days 00:15:16.773000000,2021-01-11,2021-01,2021-01-11 00:17:30,祝福你有一个更好的新开始，加油兄弟,d2b4c7fa
0 days 00:04:36.130000000,2021-01-11,2021-01,2021-01-11 00:17:28,实体产业用工荒，还都往互联网里面挤,df452545
0 days 00:09:12.840000000,2021-01-11,2021-01,2021-01-11 00:17:21,hr狗真多,33d5b302
0 days 00:14:46.873000000,2021-01-11,2021-01,2021-01-11 00:16:58,三连扩散啊啊啊啊啊,34120773
0 days 00:03:35.848000000,2021-01-11,2021-01,2021-01-11 00:16:28,未曾设想的道路,df452545
0 days 00:04:06.462000000,2021-01-11,2021-01,2021-01-11 00:16:22,从来不用拼多多,4fdf2c01
0 days 00:05:18.049000000,2021-01-11,2021-01,2021-01-11 00:16:09,卸载拼少少,9f0af303
0 days 00:14:53.184000000,2021-01-11,2021-01,2021-01-11 00:16:07,“还有更多这样的事情将要发生”,2798af35
0 days 00:00:13.220000000,2021-01-11,2021-01,2021-01-11 00:15:40,卸载拼多多,d8accd06
0 days 00:04:48.550000000,2021-01-11,2021-01,2021-01-11 00:15:40,我老财元旦都没休息,9f0af303
0 days 00:00:06.819000000,2021-01-11,2021-01,2021-01-11 00:15:39,加油,3bf4f1f7
0 days 00:02:40.123000000,2021-01-11,2021-01,2021-01-11 00:15:32,很多就一两天的,df452545
0 days 00:13:46.857000000,2021-01-11,2021-01,2021-01-11 00:15:18,思路清晰，心存正义说话自然有力量,34120773
0 days 00:05:36.127000000,2021-01-11,2021-01,2021-01-11 00:14:56,已经卸载了,a6c495b9
0 days 00:13:41.272000000,2021-01-11,2021-01,2021-01-11 00:14:47,你主管口才不如你啊,1480212d
0 days 00:01:44.489000000,2021-01-11,2021-01,2021-01-11 00:14:37,就是套路,df452545
0 days 00:01:17.740000000,2021-01-11,2021-01,2021-01-11 00:14:36,投币支持,ccf44055
0 days 00:01:34.852000000,2021-01-11,2021-01,2021-01-11 00:14:27,早就卸载了,df452545
0 days 00:11:34.073000000,2021-01-11,2021-01,2021-01-11 00:14:27,保护,34041594
0 days 00:13:14.217000000,2021-01-11,2021-01,2021-01-11 00:14:13,说得好啊,34120773
0 days 00:04:48.924000000,2021-01-11,2021-01,2021-01-11 00:14:02,可恶的荒坂,edcecba5
0 days 00:03:36.398000000,2021-01-11,2021-01,2021-01-11 00:13:49,不，并不是所有大厂都有员工关怀,3b254f83
0 days 00:02:47.659000000,2021-01-11,2021-01,2021-01-11 00:13:37,我老财元旦都没休息,9f0af303
0 days 00:00:35.567000000,2021-01-11,2021-01,2021-01-11 00:13:28,顶上首页,df452545
0 days 00:12:43.611000000,2021-01-11,2021-01,2021-01-11 00:13:10,说得太对了……,13aec28c
0 days 00:00:14.960000000,2021-01-11,2021-01,2021-01-11 00:13:07,顶上首页,df452545
0 days 00:05:23.525000000,2021-01-11,2021-01,2021-01-11 00:12:34,当你说“这个世界不该是这样的”时候，我很羡慕你……我早就不抱有这样的想法了…,71f6d058
0 days 00:06:41.631000000,2021-01-11,2021-01,2021-01-11 00:12:20,加油,52ca5eb3
0 days 00:00:12.469000000,2021-01-11,2021-01,2021-01-11 00:12:19,加油加油,73b713eb
0 days 00:00:05.190000000,2021-01-11,2021-01,2021-01-11 00:12:11,顶上去,73b713eb
0 days 00:10:27.806000000,2021-01-11,2021-01,2021-01-11 00:12:07,支持,2ba241fd
0 days 00:10:49.770000000,2021-01-11,2021-01,2021-01-11 00:11:55,敬佩你的勇气,1480212d
0 days 00:12:00.233000000,2021-01-11,2021-01,2021-01-11 00:11:47,合格的工具人,31e79c27
0 days 00:00:36.486000000,2021-01-11,2021-01,2021-01-11 00:11:40,顶顶顶,da5438fb
0 days 00:08:25.342000000,2021-01-11,2021-01,2021-01-11 00:11:40,他麻德你会对自己孩子这样？,51c597f4
0 days 00:14:43.326000000,2021-01-11,2021-01,2021-01-11 00:11:37,支持你,627a89c0
0 days 00:02:32.939000000,2021-01-11,2021-01,2021-01-11 00:11:06,给移动安宽带一天没休！,1622c23c
0 days 00:14:44.891000000,2021-01-11,2021-01,2021-01-11 00:10:55,卸载了,cc4e79bb
0 days 00:10:22.789000000,2021-01-11,2021-01,2021-01-11 00:10:37,加油,644ccaa
0 days 00:00:27.510000000,2021-01-11,2021-01,2021-01-11 00:10:21,…,9476fa44
0 days 00:13:59.721000000,2021-01-11,2021-01,2021-01-11 00:10:18,佩服,6fd1e15b
0 days 00:01:30.233000000,2021-01-11,2021-01,2021-01-11 00:10:14,保护,45fc1c90
0 days 00:05:29.407000000,2021-01-11,2021-01,2021-01-11 00:09:27,已卸载并夕夕，抵制从我做起,8f7c6769
0 days 00:03:10.014000000,2021-01-11,2021-01,2021-01-11 00:09:25,工资高有屁用 字节工资能比臭拼多多差多少？,2dd329b7
0 days 00:01:43.317000000,2021-01-11,2021-01,2021-01-11 00:08:46,殡多多,c754e71b
0 days 00:01:37.767000000,2021-01-11,2021-01,2021-01-11 00:08:46,加油,33d391c
0 days 00:01:35.074000000,2021-01-11,2021-01,2021-01-11 00:08:38,免费加班150h,c754e71b
0 days 00:00:21.179000000,2021-01-11,2021-01,2021-01-11 00:07:35,三连。加油,4bf93ce2
0 days 00:00:20.542000000,2021-01-11,2021-01,2021-01-11 00:07:15,老哥加油,20a305f8
0 days 00:00:03.360000000,2021-01-11,2021-01,2021-01-11 00:07:06,终于找到了,230dc937
0 days 00:08:45.337000000,2021-01-11,2021-01,2021-01-11 00:07:00,加油，你真的很勇敢,34120773
0 days 00:00:13.910000000,2021-01-11,2021-01,2021-01-11 00:06:58,别卸载 冻结自己的pdd账号！,fdb25c3d
0 days 00:05:42.974000000,2021-01-11,2021-01,2021-01-11 00:06:56,用人单位的对劳工行使的人事权没有制衡权,cee82d07
0 days 00:03:05.665000000,2021-01-11,2021-01,2021-01-11 00:06:49,呼吁大家来共同抵制拼多多这个垃圾公司,8f7c6769
0 days 00:08:30.378000000,2021-01-11,2021-01,2021-01-11 00:06:20,脉脉拼多多沆瀣一气,42126734
0 days 00:07:50.497000000,2021-01-11,2021-01,2021-01-11 00:05:52,三连了,34120773
0 days 00:14:07.437000000,2021-01-11,2021-01,2021-01-11 00:05:37,有HR，就是个错误。,46939eea
0 days 00:02:20.233000000,2021-01-11,2021-01,2021-01-11 00:05:17,五天很幸福了,7b8ff1ea
0 days 00:14:16.808000000,2021-01-11,2021-01,2021-01-11 00:05:05,大家可以冻结自己的pdd账号,fdb25c3d
0 days 00:14:36.454000000,2021-01-11,2021-01,2021-01-11 00:04:53,这些话可能会随着年龄选择沉默吧加油,5cac93d7
0 days 00:10:39.635000000,2021-01-11,2021-01,2021-01-11 00:04:45,加油,f7ba5865
0 days 00:15:11.035000000,2021-01-11,2021-01,2021-01-11 00:04:45,加油,8e13e25b
0 days 00:08:53.876000000,2021-01-11,2021-01,2021-01-11 00:04:34,我靠,b113b755
0 days 00:06:30.937000000,2021-01-11,2021-01,2021-01-11 00:04:27,保护，支持,34120773
0 days 00:14:08.197000000,2021-01-11,2021-01,2021-01-11 00:03:54,你好酷啊！,a486e9d4
0 days 00:05:55.817000000,2021-01-11,2021-01,2021-01-11 00:03:40,保护,34120773
0 days 00:08:26.300000000,2021-01-11,2021-01,2021-01-11 00:03:39,我们爱你,7fd593aa
0 days 00:02:21.662000000,2021-01-11,2021-01,2021-01-11 00:03:35,一只蟑螂理论 ,cee82d07
0 days 00:04:07.480000000,2021-01-11,2021-01,2021-01-11 00:03:21,因为都给了用户，砍一刀白嫖,10d4dc90
0 days 00:00:21.103000000,2021-01-11,2021-01,2021-01-11 00:03:20,就没用过啊,c45436b3
0 days 00:03:53.146000000,2021-01-11,2021-01,2021-01-11 00:03:06,多多买菜,f1bd3ca6
0 days 00:04:28.414000000,2021-01-11,2021-01,2021-01-11 00:03:02,支持你,1b3b1f52
0 days 00:01:40.409000000,2021-01-11,2021-01,2021-01-11 00:02:54,三连让更多人看到 我们能做的也只有这了,cee82d07
0 days 00:02:46.842000000,2021-01-11,2021-01,2021-01-11 00:02:47,别说了，我就没假,a8f8ef28
0 days 00:04:22.228000000,2021-01-11,2021-01,2021-01-11 00:01:24,我们可以改变这个世界嘛？,970027a6
0 days 00:00:27.256000000,2021-01-11,2021-01,2021-01-11 00:01:20,水木观光团到此一游,51e7cee4
0 days 00:00:22.721000000,2021-01-11,2021-01,2021-01-11 00:00:30,加油,e806749a
0 days 00:00:19.860000000,2021-01-11,2021-01,2021-01-11 00:00:20,加油兄弟,5436f53b
0 days 00:15:07.355000000,2021-01-11,2021-01,2021-01-10 23:59:40,这种感谢你,9322eb47
0 days 00:00:20.301000000,2021-01-11,2021-01,2021-01-10 23:58:37,保护,ad8fbba8
0 days 00:00:33.942000000,2021-01-11,2021-01,2021-01-10 23:58:29,这有啥见不得人，视人命如草芥,42126734
0 days 00:04:51.187000000,2021-01-11,2021-01,2021-01-10 23:58:11,加油,a390f1cc
0 days 00:07:28.827000000,2021-01-11,2021-01,2021-01-10 23:58:06,大家认清拼多多hr的狗腿子们,3e5459d7
0 days 00:04:36.168000000,2021-01-11,2021-01,2021-01-10 23:57:56,心疼,a390f1cc
0 days 00:14:08.428000000,2021-01-11,2021-01,2021-01-10 23:57:52,爷们,9322eb47
0 days 00:00:24.661000000,2021-01-11,2021-01,2021-01-10 23:57:18,保护,93323c96
0 days 00:13:20.950000000,2021-01-11,2021-01,2021-01-10 23:57:05,你救了以后的年轻人,9322eb47
0 days 00:14:52.508000000,2021-01-11,2021-01,2021-01-10 23:56:38,同意你的愤怒，但是真的要保护好自己，记得录音，记得保存证据，记得沟通的过程中不要随意说话被套路，少年加油,3578c64e
0 days 00:02:30.139000000,2021-01-11,2021-01,2021-01-10 23:56:14,我只有两天,486237cc
0 days 00:00:21.407000000,2021-01-11,2021-01,2021-01-10 23:55:57,血汗呀,7c12be6d
0 days 00:00:09.463000000,2021-01-11,2021-01,2021-01-10 23:55:52,前任在拼多多,4964b169
0 days 00:10:22.166000000,2021-01-11,2021-01,2021-01-10 23:55:05,必须劳动仲裁,e52b0852
0 days 00:08:45.332000000,2021-01-11,2021-01,2021-01-10 23:55:03,勇士！,a1404773
0 days 00:04:20.902000000,2021-01-11,2021-01,2021-01-10 23:54:55,世界不该是这样的,bd76f032
0 days 00:00:32.866000000,2021-01-11,2021-01,2021-01-10 23:54:24,兄弟加油,88e6787b
0 days 00:09:33.882000000,2021-01-11,2021-01,2021-01-10 23:54:22,脉脉在作死,a1707aad
0 days 00:00:31.274000000,2021-01-11,2021-01,2021-01-10 23:53:52,顶,ca449d25
0 days 00:02:32.555000000,2021-01-11,2021-01,2021-01-10 23:53:43,劳动局，劳动局，劳动局,46939eea
0 days 00:02:48.320000000,2021-01-11,2021-01,2021-01-10 23:53:26,拼多多真的垃圾,3e5459d7
0 days 00:04:25.312000000,2021-01-11,2021-01,2021-01-10 23:53:26,几个互联网大厂，有一说一，办公条件和吃至少够的,e13ebc57
0 days 00:02:42.317000000,2021-01-11,2021-01,2021-01-10 23:53:02,居然有五天，算可以了,7638ed9e
0 days 00:07:47.499000000,2021-01-11,2021-01,2021-01-10 23:52:51,必须顶，一键三连,7b24b226
0 days 00:09:04.688000000,2021-01-11,2021-01,2021-01-10 23:52:48,英雄,9322eb47
0 days 00:08:12.874000000,2021-01-11,2021-01,2021-01-10 23:51:57,以后不用拼多多了,9322eb47
0 days 00:01:05.318000000,2021-01-11,2021-01,2021-01-10 23:51:46,保护,1cbc1a9d
0 days 00:01:04.316000000,2021-01-11,2021-01,2021-01-10 23:51:42,拼多多就是垃圾公司，对内压榨员工，对外压榨商户,3e5459d7
0 days 00:00:02.196000000,2021-01-11,2021-01,2021-01-10 23:51:30,保护,8b9a287
0 days 00:09:33.504000000,2021-01-11,2021-01,2021-01-10 23:51:20,真的好担心up主有没有保留一些证据,3578c64e
0 days 00:00:36.816000000,2021-01-11,2021-01,2021-01-10 23:51:14,此生专黑拼多多,3e5459d7
0 days 00:11:45.671000000,2021-01-11,2021-01,2021-01-10 23:51:10,这个工作要不要无所谓了，加油！！！ ,3c381bdb
0 days 00:00:06.815000000,2021-01-11,2021-01,2021-01-10 23:50:44,支持你,3e5459d7
0 days 00:05:47.209000000,2021-01-11,2021-01,2021-01-10 23:49:05,说时薪高的 真是数学不好。 最高档也就比其他大厂要高5-10w。每个月加班多200多小时，时薪就40块钱，这还不算医疗费,a1707aad
0 days 00:10:00.221000000,2021-01-11,2021-01,2021-01-10 23:49:05,人才值得更好的，少赚点，找家保命公司吧,d361c822
0 days 00:14:07.849000000,2021-01-11,2021-01,2021-01-10 23:47:48,加油,729dc9b0
0 days 00:02:00.574000000,2021-01-11,2021-01,2021-01-10 23:47:40,只能说顶上去让更多的人看到,4b231869
0 days 00:07:21.380000000,2021-01-11,2021-01,2021-01-10 23:47:36,卸磨杀驴,a4b94a70
0 days 00:01:19.143000000,2021-01-11,2021-01,2021-01-10 23:47:11,每一天工作12个小时甚至更多，是人干的事吗,2c37d9b8
0 days 00:15:18.506000000,2021-01-11,2021-01,2021-01-10 23:46:58,挺你,ac0a46a3
0 days 00:07:27.853000000,2021-01-11,2021-01,2021-01-10 23:46:53,建议大家遇到加班比较多的工作，辞职！,3c381bdb
0 days 00:00:46.396000000,2021-01-11,2021-01,2021-01-10 23:46:38,抵制pdd从我开始,2c37d9b8
0 days 00:09:33.573000000,2021-01-11,2021-01,2021-01-10 23:46:14,salute！,b22971f5
0 days 00:08:39.601000000,2021-01-11,2021-01,2021-01-10 23:45:47,黄色字体还在这里把阿里拉进来造阿里的谣，是拼命多的hr想引战带偏节奏吗。,57afae35
0 days 00:02:39.183000000,2021-01-11,2021-01,2021-01-10 23:45:44,有没有录音，文字证据？,936cee82
0 days 00:09:07.617000000,2021-01-11,2021-01,2021-01-10 23:45:42,不是正常流程？,a2c07f82
0 days 00:00:17.982000000,2021-01-11,2021-01,2021-01-10 23:45:42,来了.支持你，哥们,f60f505e
0 days 00:12:06.121000000,2021-01-11,2021-01,2021-01-10 23:45:32,说这种话跟压力有毛关系，因为你还是一个人啊！而提出这个问题的上级已经是半个魔鬼了,ec112b9c
0 days 00:08:31.969000000,2021-01-11,2021-01,2021-01-10 23:45:07,呵呵,b22971f5
0 days 00:15:12.246000000,2021-01-11,2021-01,2021-01-10 23:41:34,加油！,de881c5d
0 days 00:14:47.870000000,2021-01-11,2021-01,2021-01-10 23:41:22,辛苦，保护好自己，up加油,cdf18019
0 days 00:09:09.310000000,2021-01-11,2021-01,2021-01-10 23:41:10,牛逼,ec112b9c
0 days 00:01:46.221000000,2021-01-11,2021-01,2021-01-10 23:40:51,为了自己，远离拼多多,d361c822
0 days 00:02:22.310000000,2021-01-11,2021-01,2021-01-10 23:40:04,我们只有三天呢,41607ff
0 days 00:13:46.110000000,2021-01-11,2021-01,2021-01-10 23:39:58,是老板的腰包变好了,ac0a46a3
